track_name,track_id,album_name,album_id,artist_name,artist_id,artist_popularity,track_popularity,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,energy_danceability,acoustic_instrumental_diff,mood_index
Donda Chant,7eSSmgq26BXr7xay3WKjfi,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,46.0,2021-08-29,0.702,0.0474,3.0,-15.198,0.0,0.526,0.00516,1.22e-06,0.147,0.175,102.983,52062.0,0.03327479999999999,0.00515878,0.1112
Jail,6d8HN8MqqbqrEUI2bvx0aG,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,60.0,2021-08-29,0.458,0.571,4.0,-6.739,1.0,0.0949,0.535,0.000305,0.0846,0.586,110.013,297000.0,0.261518,0.534695,0.5785
God Breathed,5JaSg0AYyAMMLjyGGDrrCm,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,50.0,2021-08-29,0.325,0.311,10.0,-7.481,1.0,0.0442,0.289,6.74e-05,0.11,0.0789,92.744,333462.0,0.101075,0.2889326,0.19495
Off The Grid,6LNoArVBBVZzUTUiAX2aKO,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,67.0,2021-08-29,0.546,0.64,8.0,-5.582,1.0,0.37,0.0438,0.0,0.137,0.63,137.728,339250.0,0.34944000000000003,0.0438,0.635
Hurricane,6Hfu9sc7jvv6coyy2LlzBF,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,66.0,2021-08-29,0.587,0.561,0.0,-6.569,1.0,0.146,0.0466,0.0,0.109,0.351,80.009,243187.0,0.329307,0.0466,0.456
Praise God,0WSEq9Ko4kFPt8yo3ICd6T,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,72.0,2021-08-29,0.798,0.545,1.0,-6.466,1.0,0.168,0.00904,9.48e-05,0.258,0.212,118.029,226653.0,0.4349100000000001,0.008945199999999999,0.3785
Jonah,35acXjupfWHgtchiS6yAjC,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,54.0,2021-08-29,0.459,0.431,9.0,-8.375,0.0,0.256,0.795,0.0,0.274,0.128,177.3,195170.0,0.197829,0.795,0.27949999999999997
Ok Ok,5LuXsO34x6KVlL8OWsxRqk,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,52.0,2021-08-29,0.738,0.471,11.0,-9.208,0.0,0.402,0.319,1.28e-06,0.13,0.283,107.98,204630.0,0.34759799999999996,0.31899872,0.377
Junya,1jgcODbfAL3tV7tikF6n1j,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,53.0,2021-08-29,0.752,0.69,7.0,-3.948,1.0,0.0642,0.27,0.0,0.303,0.396,148.07,147669.0,0.51888,0.27,0.5429999999999999
Believe What I Say,0JuSGEldfovcc8IS9va1wa,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,61.0,2021-08-29,0.595,0.656,7.0,-7.868,1.0,0.247,0.148,0.0,0.47,0.416,99.811,242400.0,0.39032,0.148,0.536
24,68RhNM8ehkarnEKnCkqlsp,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,58.0,2021-08-29,0.386,0.534,5.0,-6.086,0.0,0.0389,0.129,0.0,0.351,0.343,110.057,197898.0,0.20612400000000003,0.129,0.4385
Remote Control,45N9i9QraLWD6GW7xBqxnx,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,55.0,2021-08-29,0.792,0.548,4.0,-7.079,1.0,0.082,0.0784,7.26e-05,0.167,0.197,110.105,198614.0,0.43401600000000007,0.07832739999999999,0.37250000000000005
Moon,7CC6UbCs4iGsePSzFxYxNn,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,70.0,2021-08-29,0.319,0.236,5.0,-9.644,1.0,0.0318,0.898,1.62e-05,0.272,0.254,162.351,156091.0,0.075284,0.8979838,0.245
Heaven and Hell,2Y40huo5ewaKYxsFintYtF,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,58.0,2021-08-29,0.764,0.422,0.0,-7.265,0.0,0.119,0.0409,0.0,0.152,0.268,82.986,145301.0,0.322408,0.0409,0.345
Donda,4jkwu5KQbXXrbAZzVmt5fE,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,47.0,2021-08-29,0.534,0.491,10.0,-7.945,1.0,0.0545,0.849,0.0,0.192,0.428,105.989,128313.0,0.26219400000000004,0.849,0.4595
Keep My Spirit Alive,7EagormFign5ag6f16ua3I,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,53.0,2021-08-29,0.513,0.644,0.0,-6.387,1.0,0.344,0.201,0.00033,0.194,0.087,166.35,221250.0,0.330372,0.20067000000000002,0.3655
Jesus Lord,1LwdWIbfuqlOo8vlHxkyna,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,54.0,2021-08-29,0.477,0.713,1.0,-6.805,1.0,0.126,0.0984,0.00844,0.0879,0.113,106.137,538537.0,0.340101,0.08996,0.413
New Again,75QktuEju5vz9lyXiLaUao,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,56.0,2021-08-29,0.67,0.675,6.0,-4.624,0.0,0.179,0.0581,0.0,0.433,0.263,90.948,183297.0,0.45225000000000004,0.0581,0.46900000000000003
Tell The Vision,4OfnDoi5VOPsXtwnofq6aL,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,44.0,2021-08-29,0.714,0.417,2.0,-11.085,0.0,0.0426,0.209,0.0,0.105,0.213,144.064,104219.0,0.29773799999999995,0.209,0.315
Lord I Need You,5Iq6pIudd4KfuxZqf8872b,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,54.0,2021-08-29,0.711,0.428,1.0,-7.274,0.0,0.307,0.145,0.0,0.534,0.197,83.036,162108.0,0.30430799999999997,0.145,0.3125
Pure Souls,5aqUqSq0SqGBAqEn27PEzc,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,58.0,2021-08-29,0.381,0.528,5.0,-6.997,1.0,0.0449,0.102,0.0,0.269,0.256,97.207,358622.0,0.201168,0.102,0.392
Come to Life,5xvXeuxISyXJDRbZZf4uzd,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,58.0,2021-08-29,0.44,0.465,3.0,-6.592,1.0,0.0318,0.689,1.26e-06,0.384,0.241,126.937,310394.0,0.2046,0.6889987399999999,0.353
No Child Left Behind,3hd6zLhnTlbJ8PupYt3cAI,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,61.0,2021-08-29,0.161,0.327,1.0,-8.059,0.0,0.0341,0.00632,0.792,0.138,0.0815,135.382,178061.0,0.052647000000000006,-0.78568,0.20425000000000001
Jail pt 2,2H8jWuNmluerTEsuh8Gu6y,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,53.0,2021-08-29,0.7,0.572,4.0,-6.459,1.0,0.0515,0.453,0.0,0.0871,0.686,109.985,297000.0,0.4003999999999999,0.453,0.629
Ok Ok pt 2,5ad5uryyzVWs95bK3myGkw,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,46.0,2021-08-29,0.641,0.473,11.0,-9.068,0.0,0.422,0.406,2.14e-06,0.13,0.412,82.295,204630.0,0.303193,0.40599786000000004,0.4425
Junya pt 2,2auYgZ1GcTkWj2bOaE2Wwm,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,49.0,2021-08-29,0.753,0.767,7.0,-3.773,1.0,0.0731,0.309,0.0,0.279,0.258,148.13,182635.0,0.577551,0.309,0.5125
Jesus Lord pt 2,360VkSTITvF55weIKoaNTw,Donda,5CnpZV3q5BcESefcB3WJmz,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,93.0,46.0,2021-08-29,0.524,0.726,8.0,-6.628,1.0,0.0941,0.0705,0.0192,0.0877,0.146,107.4,690732.0,0.380424,0.0513,0.436
DREAMER,5S69qVsbHudSKincIUbYSf,4U : OUTSIDE,6aS3GtElkkgThSwtC9usiA,BTOB,2hcsKca6hCfFMwwdbFvenJ,55.0,32.0,2021-08-30,0.623,0.895,0.0,-3.455,1.0,0.0863,0.044,0.0,0.162,0.699,95.058,213787.0,0.557585,0.044,0.7969999999999999
Outsider,3NIuhONwDFEwjcekOat7mL,4U : OUTSIDE,6aS3GtElkkgThSwtC9usiA,BTOB,2hcsKca6hCfFMwwdbFvenJ,55.0,37.0,2021-08-30,0.742,0.827,7.0,-3.04,1.0,0.269,0.108,0.0,0.0611,0.776,94.956,212267.0,0.613634,0.108,0.8015
Can't breathe,2pIrAZmHgQuDQoijSFTOlp,4U : OUTSIDE,6aS3GtElkkgThSwtC9usiA,BTOB,2hcsKca6hCfFMwwdbFvenJ,55.0,28.0,2021-08-30,0.495,0.762,8.0,-3.111,1.0,0.0895,0.0853,0.0,0.0897,0.361,188.108,229213.0,0.37719,0.0853,0.5615
Traveler,51p65YsYTtYyaDCzXuybGf,4U : OUTSIDE,6aS3GtElkkgThSwtC9usiA,BTOB,2hcsKca6hCfFMwwdbFvenJ,55.0,28.0,2021-08-30,0.454,0.867,0.0,-2.713,1.0,0.0842,0.0209,0.0,0.558,0.382,173.947,203107.0,0.393618,0.0209,0.6245
Waiting 4 U,5SnP41HdQpndAbrqi53GAd,4U : OUTSIDE,6aS3GtElkkgThSwtC9usiA,BTOB,2hcsKca6hCfFMwwdbFvenJ,55.0,29.0,2021-08-30,0.544,0.663,5.0,-5.308,1.0,0.0521,0.29,0.0,0.11,0.322,149.896,232853.0,0.36067200000000005,0.29,0.49250000000000005
Finale (Show And Prove),13hGHuHsl65kMQADfZgYwg,4U : OUTSIDE,6aS3GtElkkgThSwtC9usiA,BTOB,2hcsKca6hCfFMwwdbFvenJ,55.0,29.0,2021-08-30,0.483,0.895,5.0,-2.673,0.0,0.0956,0.0369,0.0,0.252,0.587,157.985,239920.0,0.432285,0.0369,0.741
Crash,1Y6Kqy8LGsFDMB0N0Iwsx9,Moments in between,0DXUJtxO1JnrIhBIZkmbrr,NELL,5WY88tCMFA6J6vqSN3MmDZ,45.0,20.0,2021-09-02,0.608,0.575,5.0,-4.721,1.0,0.0243,0.431,0.000628,0.092,0.449,76.966,235680.0,0.34959999999999997,0.430372,0.512
Calling,3IU1DLEgUS49nLER9N13Vu,Moments in between,0DXUJtxO1JnrIhBIZkmbrr,NELL,5WY88tCMFA6J6vqSN3MmDZ,45.0,13.0,2021-09-02,0.354,0.54,11.0,-5.921,1.0,0.0314,0.326,0.0,0.368,0.143,173.786,194907.0,0.19116,0.326,0.3415
Don't say you love me,6Us235Wg3hfOqGjWVqx0oB,Moments in between,0DXUJtxO1JnrIhBIZkmbrr,NELL,5WY88tCMFA6J6vqSN3MmDZ,45.0,18.0,2021-09-02,0.574,0.623,0.0,-5.56,1.0,0.0337,0.415,0.0,0.0908,0.414,84.99,281880.0,0.357602,0.415,0.5185
U-Hee,6eqaIhbt1A2JkLCDyWlpKV,Moments in between,0DXUJtxO1JnrIhBIZkmbrr,NELL,5WY88tCMFA6J6vqSN3MmDZ,45.0,20.0,2021-09-02,0.508,0.747,9.0,-4.816,1.0,0.0275,0.353,0.000964,0.0784,0.369,100.01,302213.0,0.379476,0.35203599999999996,0.558
Don't hurry up,2mPkmPpb5jNnxKAfiVCBrR,Moments in between,0DXUJtxO1JnrIhBIZkmbrr,NELL,5WY88tCMFA6J6vqSN3MmDZ,45.0,11.0,2021-09-02,0.457,0.197,2.0,-9.886,1.0,0.0387,0.834,0.0,0.272,0.119,137.967,246240.0,0.09002900000000001,0.834,0.158
Beautiful Jeopardy,37HqpWfLyytTg8w3VN5gIK,Moments in between,0DXUJtxO1JnrIhBIZkmbrr,NELL,5WY88tCMFA6J6vqSN3MmDZ,45.0,19.0,2021-09-02,0.395,0.379,0.0,-8.74,1.0,0.0271,0.142,0.395,0.122,0.0821,78.027,391720.0,0.149705,-0.253,0.23055
Duet,4fYscnMOTr1cIBpZw0Ozpq,Moments in between,0DXUJtxO1JnrIhBIZkmbrr,NELL,5WY88tCMFA6J6vqSN3MmDZ,45.0,18.0,2021-09-02,0.614,0.612,10.0,-8.258,1.0,0.0247,0.272,0.00658,0.107,0.634,95.018,272307.0,0.375768,0.26542000000000004,0.623
Part of me,71Fuw1yiYetMdUEURJLshS,Moments in between,0DXUJtxO1JnrIhBIZkmbrr,NELL,5WY88tCMFA6J6vqSN3MmDZ,45.0,11.0,2021-09-02,0.561,0.367,7.0,-7.466,0.0,0.0282,0.727,2.05e-05,0.115,0.165,139.881,288027.0,0.20588700000000001,0.7269795,0.266
Wishful Thinking,5EKOChiNy7MjmexUmxXHGx,Moments in between,0DXUJtxO1JnrIhBIZkmbrr,NELL,5WY88tCMFA6J6vqSN3MmDZ,45.0,11.0,2021-09-02,0.496,0.269,10.0,-10.006,0.0,0.0283,0.929,0.000111,0.129,0.137,87.941,245120.0,0.13342400000000001,0.9288890000000001,0.203
Sober,76WKUo7oUKD4Dy1MKMfeSR,Moments in between,0DXUJtxO1JnrIhBIZkmbrr,NELL,5WY88tCMFA6J6vqSN3MmDZ,45.0,11.0,2021-09-02,0.438,0.368,7.0,-9.61,0.0,0.0295,0.86,0.000196,0.433,0.0973,86.014,361573.0,0.161184,0.859804,0.23265
mobb tang,457fxClHtZwPBZlWcR0XJL,natural high,64SeFnoePRFXfM32L2TJdu,nafla,3Zn6C68VCosoQrxu4D2Btr,42.0,21.0,2021-08-31,0.861,0.827,11.0,-4.695,1.0,0.111,0.139,0.0,0.184,0.653,89.998,185252.0,0.712047,0.139,0.74
karma,1VLWDblUFbA3XzeCxu2ylb,natural high,64SeFnoePRFXfM32L2TJdu,nafla,3Zn6C68VCosoQrxu4D2Btr,42.0,14.0,2021-08-31,0.651,0.7,1.0,-4.715,1.0,0.169,0.181,2.01e-06,0.167,0.558,80.164,147225.0,0.4557,0.18099799,0.629
run! (feat. JUSTHIS),5UKf82epsMYtjpZR9QGtns,natural high,64SeFnoePRFXfM32L2TJdu,"nafla, JUSTHIS","3Zn6C68VCosoQrxu4D2Btr, 0Ch0t9gI47Lkal71uQnmV3",47.0,30.0,2021-08-31,0.82,0.803,1.0,-4.249,1.0,0.246,0.4,0.0,0.136,0.814,93.031,227600.0,0.65846,0.4,0.8085
NA to the izzo,6qJab0Ghj9zz3iKpiwzlkr,natural high,64SeFnoePRFXfM32L2TJdu,nafla,3Zn6C68VCosoQrxu4D2Btr,42.0,15.0,2021-08-31,0.642,0.661,2.0,-5.646,1.0,0.0786,0.00588,0.0,0.122,0.392,91.985,167487.0,0.424362,0.00588,0.5265
shine freestyle,1X1BzVAgfH6iJYDW2nyLfn,natural high,64SeFnoePRFXfM32L2TJdu,nafla,3Zn6C68VCosoQrxu4D2Btr,42.0,13.0,2021-08-31,0.885,0.887,2.0,-5.926,0.0,0.236,0.35,0.0,0.114,0.583,93.999,191489.0,0.784995,0.35,0.735
today also (feat. Paloalto & The Quiett),3o7GWQoDBexBtRZNHWDR8X,natural high,64SeFnoePRFXfM32L2TJdu,"nafla, Paloalto, The Quiett","3Zn6C68VCosoQrxu4D2Btr, 2Yv0nlRtzgPl6u0dsS2hFv, 2qI1pO64eYqGUiv1XTw4cy",49.0,20.0,2021-08-31,0.775,0.729,11.0,-5.918,0.0,0.342,0.624,0.0,0.128,0.825,173.973,248896.0,0.564975,0.624,0.7769999999999999
highskool,0e6w146xpghQJvTIlSdm3C,natural high,64SeFnoePRFXfM32L2TJdu,nafla,3Zn6C68VCosoQrxu4D2Btr,42.0,13.0,2021-08-31,0.858,0.671,10.0,-5.648,0.0,0.326,0.339,0.0,0.0879,0.966,86.945,148143.0,0.5757180000000001,0.339,0.8185
don't fuk wit me,7BOUhQ7a4YGfcoalex9yIX,natural high,64SeFnoePRFXfM32L2TJdu,nafla,3Zn6C68VCosoQrxu4D2Btr,42.0,12.0,2021-08-31,0.727,0.763,10.0,-6.248,0.0,0.22,0.0143,3.39e-06,0.0991,0.599,154.037,169588.0,0.554701,0.01429661,0.681
ride or die (feat. Chancellor),3GnutzFK2ijPUogERjEgBZ,natural high,64SeFnoePRFXfM32L2TJdu,"nafla, Chancellor","3Zn6C68VCosoQrxu4D2Btr, 0u06YeydlBk3awnk5KgdBx",44.0,11.0,2021-08-31,0.871,0.528,1.0,-10.505,1.0,0.128,0.103,0.0,0.0968,0.43,95.009,181470.0,0.459888,0.103,0.479
sip slow,1QP8PRugJUCVguelzD5v8a,natural high,64SeFnoePRFXfM32L2TJdu,nafla,3Zn6C68VCosoQrxu4D2Btr,42.0,12.0,2021-08-31,0.808,0.861,4.0,-7.024,0.0,0.318,0.521,2.19e-05,0.0994,0.385,176.082,168409.0,0.6956880000000001,0.5209781,0.623
blur,2BCCYSCBiejFyNwwCayyf6,natural high,64SeFnoePRFXfM32L2TJdu,nafla,3Zn6C68VCosoQrxu4D2Btr,42.0,12.0,2021-08-31,0.855,0.541,11.0,-8.011,0.0,0.12,0.331,7.08e-05,0.0977,0.273,81.947,165184.0,0.462555,0.33092920000000003,0.40700000000000003
dreamin',15dd4M9GAV1RhEH0qesnKL,natural high,64SeFnoePRFXfM32L2TJdu,nafla,3Zn6C68VCosoQrxu4D2Btr,42.0,17.0,2021-08-31,0.741,0.735,0.0,-4.595,0.0,0.0843,0.205,0.0,0.115,0.612,93.079,140411.0,0.544635,0.205,0.6735
paris and tokyo,6SMtaDw5xVGTPVexnw2eLM,natural high,64SeFnoePRFXfM32L2TJdu,nafla,3Zn6C68VCosoQrxu4D2Btr,42.0,16.0,2021-08-31,0.9,0.753,1.0,-5.892,1.0,0.19,0.16,0.00487,0.0988,0.454,89.63,172225.0,0.6777,0.15513,0.6035
Crazy,1rSQmJmvYs1PVOAlUuNlhQ,D.P. (Music from the Netflix Original Series),7hff4N6Age0yXBl7Qb7H6r,"Kevin Oh, Primary","3XgMCDrTkw1mcmeBE48Pqy, 4QDcs3XrA8uHUZ7Xt9Ytep",47.0,41.0,2021-08-28,0.633,0.573,0.0,-5.358,1.0,0.0251,0.477,4.66e-06,0.348,0.166,131.052,250000.0,0.36270899999999995,0.47699534,0.3695
Good Bye,1LTEjM0ssQX02EEZqZ6G2T,D.P. (Music from the Netflix Original Series),7hff4N6Age0yXBl7Qb7H6r,"Meego, Renee, Primary","1a09srXkFLTxDTfQRGRpNy, 4e1MZdwd1NEZD70CcRfiNT, 4QDcs3XrA8uHUZ7Xt9Ytep",47.0,31.0,2021-08-28,0.442,0.527,0.0,-5.787,1.0,0.0356,0.652,0.0,0.201,0.114,173.747,282069.0,0.232934,0.652,0.3205
Higher - Acoustic Version,6ls9aCaqNH4P5Hb8ChCB8l,D.P. (Music from the Netflix Original Series),7hff4N6Age0yXBl7Qb7H6r,"Kevin Oh, Primary","3XgMCDrTkw1mcmeBE48Pqy, 4QDcs3XrA8uHUZ7Xt9Ytep",47.0,29.0,2021-08-28,0.558,0.18,0.0,-11.175,1.0,0.0329,0.836,0.0,0.116,0.19,99.897,249000.0,0.10044,0.836,0.185
Tell a lie,1ODuJOuQDBblaQry2bP1u2,D.P. (Music from the Netflix Original Series),7hff4N6Age0yXBl7Qb7H6r,"Meego, Primary","1a09srXkFLTxDTfQRGRpNy, 4QDcs3XrA8uHUZ7Xt9Ytep",47.0,34.0,2021-08-28,0.592,0.293,1.0,-7.417,1.0,0.0299,0.572,0.0,0.074,0.169,126.915,221187.0,0.17345599999999997,0.572,0.23099999999999998
Numbers,7t3fXGg2MKTWydBWG6XGJl,D.P. (Music from the Netflix Original Series),7hff4N6Age0yXBl7Qb7H6r,"HAN, Primary","7erafYSaow3XwiM1pwJmAa, 4QDcs3XrA8uHUZ7Xt9Ytep",47.0,24.0,2021-08-28,0.134,0.574,4.0,-7.393,0.0,0.0349,0.0204,1.99e-06,0.136,0.065,72.135,213659.0,0.076916,0.02039801,0.3195
Shine your blue,6pgiuFzDgUpf9oRgsE7Mwa,D.P. (Music from the Netflix Original Series),7hff4N6Age0yXBl7Qb7H6r,"Kriz, Primary","0gRsw676mIkWWAT1zdAHXb, 4QDcs3XrA8uHUZ7Xt9Ytep",47.0,28.0,2021-08-28,0.321,0.536,0.0,-5.993,0.0,0.0763,0.673,0.0,0.0734,0.258,204.345,213529.0,0.17205600000000001,0.673,0.397
Chaser,4pw6pLKWsg5pXuCgjt013q,D.P. (Music from the Netflix Original Series),7hff4N6Age0yXBl7Qb7H6r,"Kriz, Monovated, Primary","0gRsw676mIkWWAT1zdAHXb, 4PO5M1WHSubcgN0sas9gry, 4QDcs3XrA8uHUZ7Xt9Ytep",47.0,28.0,2021-08-28,0.624,0.672,2.0,-4.429,1.0,0.184,0.0791,0.0,0.0545,0.44,139.732,205714.0,0.41932800000000003,0.0791,0.556
2020,2NsAHWR89AnXpCd3Ni6k11,D.P. (Music from the Netflix Original Series),7hff4N6Age0yXBl7Qb7H6r,"OHHYUK, Primary","68TCVp5t1Dxi2TvNuYoYK0, 4QDcs3XrA8uHUZ7Xt9Ytep",49.0,25.0,2021-08-28,0.418,0.352,5.0,-13.145,1.0,0.037,0.874,0.938,0.0866,0.0778,117.014,309006.0,0.147136,-0.06399999999999995,0.21489999999999998
Free,7E2ldbZcYkFf7E44xoO0bu,D.P. (Music from the Netflix Original Series),7hff4N6Age0yXBl7Qb7H6r,"Kevin Oh, Primary","3XgMCDrTkw1mcmeBE48Pqy, 4QDcs3XrA8uHUZ7Xt9Ytep",47.0,23.0,2021-08-28,0.33,0.321,0.0,-11.774,1.0,0.031,0.721,0.226,0.116,0.0396,113.138,217895.0,0.10593000000000001,0.495,0.18030000000000002
Numbers - Acoustic Version,3qOfM45dUd8EqYtyfOVnQH,D.P. (Music from the Netflix Original Series),7hff4N6Age0yXBl7Qb7H6r,"HAN, Primary","7erafYSaow3XwiM1pwJmAa, 4QDcs3XrA8uHUZ7Xt9Ytep",47.0,20.0,2021-08-28,0.424,0.147,5.0,-13.397,1.0,0.0505,0.717,2.77e-06,0.0993,0.182,97.932,182425.0,0.062327999999999995,0.7169972299999999,0.16449999999999998
Higher - Synth Version,0zM3ULotmmTAVKG9QV4m27,D.P. (Music from the Netflix Original Series),7hff4N6Age0yXBl7Qb7H6r,"Kevin Oh, Primary","3XgMCDrTkw1mcmeBE48Pqy, 4QDcs3XrA8uHUZ7Xt9Ytep",47.0,23.0,2021-08-28,0.62,0.654,0.0,-6.817,1.0,0.0256,0.000921,1.83e-05,0.113,0.387,99.993,273600.0,0.40548,0.0009027000000000001,0.5205
Champagne Poetry,2HSmyk2qMN8WQjuGhaQgCk,Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,Drake,3TVXtAsR1Inumwj472S9r4,96.0,70.0,2021-09-03,0.423,0.667,6.0,-7.012,0.0,0.326,0.758,0.0,0.246,0.496,86.743,336511.0,0.28214100000000003,0.758,0.5815
Papi’s Home,6jy9yJfgCsMHdu2Oz4BGKX,Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,Drake,3TVXtAsR1Inumwj472S9r4,96.0,62.0,2021-09-03,0.701,0.741,2.0,-6.157,1.0,0.313,0.112,0.0,0.699,0.588,140.177,178623.0,0.5194409999999999,0.112,0.6645
Girls Want Girls (with Lil Baby),37Nqx7iavZpotJSDXZWbJ3,Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,"Drake, Lil Baby","3TVXtAsR1Inumwj472S9r4, 5f7VJjfbwm532GiveGC0ZK",96.0,72.0,2021-09-03,0.767,0.438,7.0,-8.726,0.0,0.29,0.181,0.0,0.142,0.381,86.975,221980.0,0.335946,0.181,0.4095
In The Bible (with Lil Durk & Giveon),61S79KIVA4I9FXbnsylEHT,Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,"Drake, Lil Durk, Giveon","3TVXtAsR1Inumwj472S9r4, 3hcs9uc56yIGFCSy9leWe7, 4fxd5Ee7UefO4CUXgwJ7IP",96.0,63.0,2021-09-03,0.686,0.385,7.0,-8.35,0.0,0.297,0.614,0.0,0.131,0.147,143.07,296568.0,0.26411,0.614,0.266
Love All (with JAY-Z),4VCbgIdr8ptegWeJpqLVHH,Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,"Drake, JAY-Z","3TVXtAsR1Inumwj472S9r4, 3nFkdlSjzX9mRTtwJOzDYB",96.0,66.0,2021-09-03,0.73,0.576,2.0,-5.442,1.0,0.287,0.354,3.59e-05,0.15,0.155,92.131,228461.0,0.42047999999999996,0.3539641,0.3655
Way 2 Sexy (with Future & Young Thug),0k1WUmIRnG3xU6fvvDVfRG,Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,"Drake, Future, Young Thug","3TVXtAsR1Inumwj472S9r4, 1RyvyyTE3xzB2ZywiAwp0i, 50co4Is1HCEo8bhOyUWKpn",96.0,71.0,2021-09-03,0.803,0.597,11.0,-6.035,0.0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,257605.0,0.479391,0.0006145,0.46399999999999997
TSU,4s7QLoImIwmPi9L6dq1nVW,Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,Drake,3TVXtAsR1Inumwj472S9r4,96.0,69.0,2021-09-03,0.568,0.56,9.0,-9.059,1.0,0.42,0.228,3.05e-06,0.39,0.246,130.019,308756.0,0.31808000000000003,0.22799695,0.403
N 2 Deep,34D6FJysnQioVingDKufuf,Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,"Drake, Future","3TVXtAsR1Inumwj472S9r4, 1RyvyyTE3xzB2ZywiAwp0i",96.0,65.0,2021-09-03,0.507,0.429,2.0,-7.726,1.0,0.326,0.0518,0.0,0.109,0.0744,91.0,273578.0,0.217503,0.0518,0.2517
Pipe Down,11pEKMLmavDu8fxOB5QjbQ,Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,Drake,3TVXtAsR1Inumwj472S9r4,96.0,70.0,2021-09-03,0.518,0.69,9.0,-6.15,1.0,0.107,0.128,0.0,0.176,0.59,77.837,205721.0,0.35741999999999996,0.128,0.6399999999999999
Yebba’s Heartbreak,1PDP7mLiAMwhfmgIwzhOm2,Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,"Drake, Yebba","3TVXtAsR1Inumwj472S9r4, 1ooV8YZC1KbpEcrmI8WH0F",96.0,77.0,2021-09-03,0.476,0.161,8.0,-11.665,0.0,0.0407,0.967,0.0381,0.109,0.0908,119.614,133763.0,0.076636,0.9289,0.1259
